Unnamed: 0,Emotion,Sentence
1338,Disgust,khi bạn ngu tất_cả các lĩnh_vực như toán_học văn_học nhưng vẫn cố tỏ ra nguy_hiểm
1573,Anger,đéo được tích_sự gì 😂
693,Other,lợi_ích của việc không nghe lời vợ ? ?
445,Other,có ai như tao không . chả thích đi đền chùa vì nhiều lí_do ? ?
977,Enjoyment,ngày_xưa có 1 cái
8,Fear,chạy ngay đi 😱 sợ quá .
1674,Surprise,ở free được lun hả 😮
602,Sadness,"có người cả đời ăn không hết lại có người thiếu ăn , thiếu mặc nhìn chán đời vãi"
626,Anger,sao không cho con già đấy mấy cái vào mõm cho vỡ cái nó mõm chó luôn
343,Enjoyment,cười vãi ? mặt con bé cũng hài_ghê
764,Disgust,1 từ ( nhạt ) 🙂
678,Other,đây là hình_ảnh của boss trước khi có vợ và sau khi có vợ là một tr một vực
250,Disgust,"ghê_tởm , ông thầy đó 🙄"
1444,Disgust,"lông xấu , không mượt bằng con ngu kia được"
549,Other,thằng này đừng hỏi tao nữa
418,Sadness,đi chơi mẹ tao cũng không tha cho tao : ) chửi tao làm mất buổi vui luôn á
973,Other,thằng này 1 lần chơi lớn xem em có trầm_trồ
563,Anger,liên_quan đéo gì . trung_thu tết đoàn_viên gia_đình chứ đoàn_viên người_yêu đéo đâu .
956,Other,tao gửi từ ngã tư đồng_đội cơ_mà đi xa vãi
120,Disgust,chụp xong về chia_tay ráng chịu : )
1933,Surprise,vẻ đẹp phi_giới_tính luôn
99,Disgust,con chó có đuôi . con_người có ý_thức . đm mấy thằng lol này ý_thức đéo bằng con ruồi .
1161,Enjoyment,hồi bé bị ghiền mùi này : )
1836,Surprise,không biết ai phối ra cái giống ngáo vô_địch này nữa
281,Fear,không ngờ tin nhắn riêng_tư cũng phải kiêng_nể nhắn_tin để lỡ có bị chụp vẫn thấy chả sao
1773,Disgust,ăn chọp chẹp cái dume chú à . ghét nhất kiểu ăn vô_duyên mất lịch_sự này . ăn cà chọp cà chẹp miệng đéo kín được ấy . nghe ứa tai vãi
1604,Disgust,thế đéo nào nó lại kẻ dưới đấy nhỉ
1753,Surprise,ngã sấp_mặt lồn là có thật
1115,Anger,tử_hình con_mẹ nó lũ chó_má không có tính người đi . khổ_thân lũ trẻ
654,Disgust,thời_buổi bây_giờ càng nhiều tiền thì cơ_hội có việc_làm sẽ cao hơn
334,Fear,"hồi nhỏ thì tao bị cả bầy dí , được fine : ) đến khi tao 12 và đi học đh năm nhất , sau 1 tháng xa nhà , về nhà và cái kết là tao không còn bước ra khỏi cửa nữa , n dí everywhere : )"
527,Sadness,moá hồi hợp chờ main thắng ai dè thua bởi cái mông huhu
677,Other,đâu nhất_thiết mỗi cầu_đường hả bạn ?
1860,Surprise,khu này đẹp vãi chưởng
387,Fear,dã_man quá . .
148,Other,có hiệu_quả không mới quan_trọng
1848,Anger,mày coi_chừng có ngày tao dã dô mặt_mày như dzầy
1884,Enjoyment,giá_như nơi nào cũng có 1 đội như_vậy thì những người đi khuya xe hư đỡ khổ biết_bao . thật là hành_động đáng chia_sẻ
386,Anger,1 bạt_tai 2 đạp chứ ở đó bướng
1640,Surprise,tao tưởng tới đoạn thằng này tuyên_bố hôn nụ hôn chia_tay chứ … ai_ngờ kết_quả lại khác bây
1054,Other,ngồi ăn mà 3 đứa cứ nhìn châm châm thế này sao nuốt nổi ?
603,Anger,cái thứ bán hàng đéo có tâm . rồi mày sẽ ế bánh cho mà xem
746,Other,có_thể là nó yêu mày : ) )
1627,Disgust,thành_phố tao nhiều người còn dân_trí thấp là sao ? bố con dở_người
1812,Surprise,cái này nó giống câu “ em ăn cơm chưa ” vãi
1938,Disgust,có mà đầy người như vậy ý . ăn vô máu họ rồi
1930,Surprise,"và bức tường , khung lan_can , cây_cối y_nguyên sau ngần ấy năm ư ? 😜"
493,Sadness,xài vietcombank sinh_nhật cũng không được chúc luôn : ( (
674,Disgust,tưởng đàng_hoàng cho chơi chung ai dè bạn xấu
685,Other,"mỗi lần mẹ tao sai tao nhóm lửa , chắc tao nhóm hết 40 tờ giấy , và 1 tiếng sau mớii có lửa 😌"
700,Disgust,giọng anh khi mặc bộ záy màu hường thật kinh_dị
281,Other,thằng này cái mặt nhỏ đó gióng em : ) ) khi nghe tiếng súng
107,Other,thế nếu sóc lên xong gõ thì n có trào lên không nhỉ
1761,Enjoyment,tao thấy đéo có cái gì để tao cầm được cơn cười cđcm nó ! : ) )
83,Disgust,đánh_rơi liêm_sỉ trong 1 nốt_nhạc
1092,Sadness,đau_lòng quá
719,Disgust,chấp_nhận đi mày . . chửi gì dữ vậy . . ! mỗi người mổ việc mà . nếu không thích thì kiếm việc khác mà làm . .
727,Disgust,"tính ra là 1 cuộn keo 2 mặt sẽ giải_quyết được moiij chuyện = ) ) , cơ_mà ý_thức như lồn thật : v"
73,Other,bắt trước chuyện tềnh trong thang_máy cơ_mà cái này kết có_hậu : )
1725,Surprise,bọn ngáo này mà cũng có người sợ nó nữa hả
973,Sadness,tao toàn bạn gái mà sao vẫn tưng_tửng nhể ?
162,Other,năm sau nữa quyết_định nằm cho đỡ đau lưng 😁 😁
116,Fear,dis giật hết cả mình . : ) )
1437,Sadness,dự là 30 mà 30 sợ già quá chả chó nào nó rước . năm nay đã 26 rồi mà vẫn chả ai thèm yêu 😔
1571,Sadness,"mất đi một di_sản , chứng_tích của lịch_sử 😓"
1237,Enjoyment,anh có tin em giận lại anh không ?
235,Enjoyment,góp_phần xây_dựng đất_nước chứ gì hài_hước đóng nhiếu rứa
1735,Surprise,"nhìn 1 hồi thấy quen quen , ai_ngờ đúng thật : )"
375,Anger,hãy xử tù chung_thân bọn người mất nhân_tính gây ra nghiệp_chướng này
188,Disgust,thằng này thanh_niên suốt ngày hát karaoke max volum
270,Disgust,thằng lol này tao đéo biết nó sống tốt với mọi người xung_quanh như thế_nào nào nhưng nó đã ngu còn tỏ ra ngu hẳn nữa
363,Anger,"căm_thù , uất đến tận họng mà không biết phải làm gì ? càng xem càng thấy đau_lòng mặc_dù không phải con mình . 1 xh thối_nát , đồng_tiền làm lu_mờ nhân_tính con_người ."
1849,Anger,tiên_sư bố nhà mày . tao chịu hết nổi rồi nhé 🤤
1751,Surprise,giỏi thiệt . nể . giọng ở tao khó z mà ông này nói được giỏi 😁
1551,Disgust,rồi các em cũng ăn cứt thôi : ) )
792,Disgust,"xốp dọn không sạch nổi , quản_lý người_ta lại nói nv làm vệ_sinh bẩn không kĩ_lưỡng này_nọ rồi lại trừ tác_phong , các bạn ý_thức chút"
1747,Surprise,dume s giống suy_nghĩ tao thế nhỉ : ) hihi
162,Fear,có đứa nào vừa xem vừa sờ tai mình không ? sợ vãi : <
492,Enjoyment,dễ_thương kinh_khủng . bởi_vậy mới nói mấy đứa yêu nhau là lầy nhất
1865,Enjoyment,cắt tóc xong rùi gội đầu xong tóc còn ướt ý nhìn đẹp_trai lắm luôn ý
1824,Disgust,vậy_mà trên đời có 1 loại cha vứt bỏ con mình .
1868,Enjoyment,bạn trai thì chưa . nhưng mỗi lần thằng bạn nó cắt tóc cạo râu thì auto nhìn đẹp_trai
536,Enjoyment,chỉ để nhìn cái thôi : ) )
477,Enjoyment,cách tốt nhất_là đứng lên và chọn 1 nơi khác để tìm 1 thứ tốt_đẹp hơn và dễ viết hơn : ) )
894,Other,"hết cấp 3 , hết đại_học và chỉ mới bắt_đầu 1 cuộc_chơi khác ."
264,Enjoyment,"tao cũng như mày đây . không sao cả , hãy tự_hào vì tên mày vẫn rất đẹp"
1001,Other,không hiểu lắm
222,Fear,thật đáng sợ
1906,Surprise,cha con y chang nhau 😂 1 khuôn đúc ra
1150,Enjoyment,thằng này tao không gửi cho mọi người . tao chỉ đăng lên facebook cho thiên_hạ biết thôi : )
1718,Surprise,thằng này wow
778,Disgust,chắc ông này không có vợ : ) )
550,Other,😂 nhìn và đợi chúng_nó chia_tay
1703,Disgust,tào_lao ròi đóa
125,Fear,thằng này cái dume mày thấy tác_hại của tập gym chưa
337,Other,thằng này nhu_cầu của mày khoái xem mấy video này nên tao tag mày
1575,Sadness,thằng này chán quá
23,Fear,"đang định đi nhổ răng_khôn , nghe được tin này thấy ghê răng 😁"
393,Fear,điềm báo gì đây
577,Enjoyment,khúc cuối cười lộn_ruột
389,Anger,thế 1 đứa con_trai bỏ thời_gian ra nói_chuyện thân_thiết với 1 đứa con_gái không phải là nó thích con đó thì có con cặc nó làm vậy
302,Other,nam thần tự_do
914,Disgust,tao ghét cả họ nhà nó 🙂
1899,Enjoyment,gv có tâm vãi 😂
1373,Disgust,"cắt cái tai vứt mẹ cho rồi , gớm chết mẹ"
609,Anger,viết_tay phải mẹ mày đi . đụ_mẹ mày : ) )
472,Anger,nó lại làm tao nhớ tới cái mấy con chó ăn hạt dưa ở quán cf đụ đỉ mẹ ăn thì có cái bịch bên cạnh đó cắn bỏ vào bịch thì chết à d . mày cắn xong cứ phun phun xuống đất đã vậy mỗi lần phun là mỗi chỗ khác nhau làm dọn bắt lòi dái nhìn nó phun chỉ muốn đấm cho nó một cái
278,Enjoyment,hay cực
1694,Anger,vậy cứ mở mồm chó ra đổ_thừa trung quốc . toàn mình giết mình
1231,Enjoyment,ra xong bảo anh ý ship em về nhà luôn được không . xe em bị hỏng mất tiêu rồi = ) )
1595,Sadness,gáy sớm để làm gì cơ chứ haizz
1878,Anger,ủa làm gì đánh tao muốn chết vậy đuỹ ?
1558,Enjoyment,tao đang đi phân_khối lớn đây . ai cũng kêu nhìn cá_tính vãi 😁
689,Sadness,khổ_thân em ý .
1420,Enjoyment,tao nhớ không nhầm hôm_nay nó đến tháng vậy là sẽ không bị đâu nhỉ
746,Sadness,ước_mơ tao 🙂 chỉ có_thể sao_chép lại và tao lên màu cực xấu !
1618,Enjoyment,có tâm mới có tầm haha
511,Enjoyment,hay qua hoc theo cho vui
467,Enjoyment,mong mai_sau cũng được như ông_bà
1848,Anger,mày coi_chừng có ngày tao dã dô mặt_mày như dzầy
1913,Disgust,"lớp 1 tao đã bị nằm sấp lên bàn , bị đánh 20 - 30 cây vì tội viết chữ không có tiến_bộ mà có dám hó_hé gì đâu . còn học_sinh giờ sắp thành hiệu_trưởng hết rồi"
44,Anger,đù mé nó . bơi nhiều quá não rớt mẹ xuống hồ rồi hay gì mấy thằng chó
720,Enjoyment,trung_thu là tết thiếu_nhi cớ_sao người_lớn lại vi_vu thế nhỉ
158,Enjoyment,cái chứng_minh hình kia dễ vãi . cứ vẽ hình lên bài xong người chấm điểm người_ta thấy là biết chứ sao : ) )
871,Other,này làm mình liên_tưởng tới hoá
1684,Surprise,chời ơi gì vậy ở giây thứ cuối_cùng anh_em nha : )
1737,Enjoyment,người lớn_tuổi nhiều lúc rất dễ_thương 😊 ❤
1361,Sadness,"mong là chuyện không có thật , chứ có thật thì đau_lòng vãi ra 😪 😪"
316,Fear,nhện này trong nhà tao chắc tao bỏ nhà đi mất 😱 🤯
680,Other,giận làm gì cho mệt 🙄 đằng nào mày cũnh phải xin_lỗi tao mà
1227,Sadness,đang buồn cần 1 người nhắn_tin tâm_sự hằng đêm
1791,Surprise,sao mà mặt boss có_thể gian đến thế nhỉ
964,Enjoyment,muốn tạo ra niềm tin đôi_khi bạn cần sự dối_trá 😉
655,Enjoyment,thằng này chúng_ta vẩn xài . kk
665,Enjoyment,nói_chuyện yêuu thế đma ? ?
816,Enjoyment,em chờ được mà 🙂
673,Enjoyment,mặt hài vãi chưởng = )
1536,Anger,"nếu không xin_lỗi em tao , tao hứa cắt_tiết từng đứa . nhưng tao kô giết 🙄 . học_hành cái lồn gì bọn này ."
1325,Enjoyment,thằng này đây là chúng mềnh 🤪 🤪
1686,Other,đã năm 20 . người_ta cho mượn 200 tr rồi . . từ đó về sau nhà người_ta có cần 25 tr / tháng hay không ?
1522,Sadness,tao đa khóc khi xem phim này 😭
110,Disgust,đéo bao_giờ luôn : )
1710,Disgust,ngu . vào quán uống nước lúc nào thích đi thì gọi bạn mang mũ bảo_hiểm_tới
345,Enjoyment,rất thuyết_phục
1911,Surprise,"công_nhận ổng nói tiếng việt giỏi ghê lun ,"
1822,Disgust,do kiếp trước_mày nghiệp nhiều quá lên giờ phải trả thôi
1917,Enjoyment,"con_gái không thích con_trai đầu hói , vì cưới về dễ nhầm đầu : d"
1046,Sadness,"tao thề mỗi lần dọn phòng sn này thì banh kem , pháo kim_tuyến . đủ các thứ . khóc mà bụt nó đéo lên"
395,Fear,"hôm trước tao đi chơi về đường vắng nên chạy nhanh , vừa_qua cua anh cảnh_sát chạy ra chặn làm tao sợ chetme vì giấy_tờ không có bằng lái thì chưa thi lại còn thiếu abcxyz"
481,Anger,suốt ngày bị chửi ? ?
1029,Sadness,tao nhận ra mình đã sai
642,Enjoyment,thằng này chuyện cổ_tích nè ! haha !
7,Disgust,alo ở đây có thằng điên mày à . đến bắt nó hộ tao phát
1786,Enjoyment,5 năm nữa tao phải đẻ được 3 đứa 😂
1091,Disgust,nó chỉ là phép lịch_sự . ngưng ảo_tưởng nha_nha
1877,Surprise,tôi là ai đây là đâu : v tôi đã làm gì sai : 3
1807,Enjoyment,"mặt đúng kiểu , em hiểu cảm_giác phê của anh không hài_hước"
7,Enjoyment,cẩn_thận mày lại có cháu sớm 🤣
593,Anger,cho chết
206,Enjoyment,đúng là nhân_tài luôn ở khắp mọi nơi k
502,Anger,mẹ con điên
211,Fear,lo cho thang bé lỡ rớt điện_thoại xuống_nước thì .
1723,Surprise,sao em này lại xinh_vậy ?
191,Enjoyment,"nói_chung thánh này không ai ghét được , trừ hlv hài_hước , dễ_thương gắp trăm thằng pogba , mong cho thằng đó nhanh biến khỏi mu"
702,Other,con này là con lợn hay con gấu hay con ong_vậy ?
1690,Enjoyment,"học xong cấp 3 , ngoài mừng vì được thoát khỏi đó thì không hề có lưu_luyến 1 chút nào : )"
66,Other,các bác cứ tích_cực vào . em chả quan_tâm
1502,Disgust,nhỏ mà mất_nết
80,Enjoyment,"bọn tàu copy kịch_bản phương tây , chắc bữa sau lại có mấy video make in việt_nam như_vậy và kịch_bản tàu haha"
837,Other,cho hết vào trường giáo_dưỡng
1076,Enjoyment,xem chỉ đợi đến đọan nó ngã để cười : )
687,Disgust,ngộ không phiên_bản lỗi 😆 😆
73,Disgust,"mẹ chưa hnao đi làm về sợ vãi như hôm_nay 😑 chớp cứ nhằng_nhằng 2 bên đường với trước mặt , kinh vãi"
567,Anger,thằng này dẹp hết . không có bán mua quần què gì nữa hết
252,Anger,dè nghị khởi_tố luôn những người biết mà che dấu
32,Fear,"con này còn hại hơn cả ốc_bươu_vàng . cấm nhanh còn kịp , để nó ra ngoài thì chỉ có người nông_dân thiệt thôi"
1600,Sadness,sinh_viên năm 3 rồi nhưng vẫn chưa định_hướng ra trường làm cái giống gì đây : (
307,Disgust,đéo mang não . tay lại nhanh hơn não rồi . .
1657,Other,"mày vã quá rồi đấy , sang lên chứ 🙄"
1022,Other,hành_vi của người bố có phần_nào ảnh_hưởng đến đứa con . cô bé cười . không phải vì cô bé mạnh_mẽ . mà là cô bé đã bất_cần
698,Sadness,"có những con_người luôn phải chịu đắng_cay , cta không được chọn gia_đình , bạn_bè và càng không có quyền lựa_chọn cuộc_sống này . hãy vui lên với tất_cả những gì ta đang có dù là hai bàn_tay_trắng"
868,Enjoyment,thằng này nhìn nó gớm những vẫn khoái coi . thú_vui biến_thái dễ sợ
504,Enjoyment,đơn_giản là thấy họ cười 😂 😂
904,Enjoyment,câu nói quá chuẩn và ý_nghĩa 👍
1782,Surprise,thằng này đây mí chính là cụ tổ của những chiếc sừng này
354,Enjoyment,thằng này đứa nào nghĩ ra được cái qcao hay vãi .
317,Fear,sư_tử chứ dễ_thương q . q gì
1031,Disgust,ảo_tưởng là đây 😞
126,Enjoyment,thằng này mùa này mà làm cú mền này giữa trưa 40 độ hết sảy = ] ]
634,Enjoyment,năm_ngoái nhìn rồi năm nay ở nhà xem_lại phim ác quỷ valak the nun . 😄 😄
353,Enjoyment,cưng nhỉ
174,Anger,nghe tên vietcombank là bao_nhiêu quá_khứ bực_mình ùa về
555,Anger,do cái áo . mặc giống nhau làm đíuu gì
